Time,rm_dollar,rm_real,president_us,president_br
2001-02-12,0.9368066666666667,1.8410666666666666,Bush,FHC
2001-02-13,0.9363133333333333,1.8413466666666667,Bush,FHC
2001-02-14,0.9351400000000001,1.8404566666666669,Bush,FHC
2001-02-15,0.9339133333333333,1.8394166666666665,Bush,FHC
2001-02-16,0.9324733333333334,1.83795,Bush,FHC
2001-02-19,0.9315266666666666,1.8376833333333336,Bush,FHC
2001-02-20,0.9304233333333333,1.8372466666666665,Bush,FHC
2001-02-21,0.9295366666666667,1.83781,Bush,FHC
2001-02-22,0.9279799999999999,1.8373733333333333,Bush,FHC
2001-02-23,0.9263766666666666,1.8369566666666666,Bush,FHC
2001-02-26,0.9253,1.83741,Bush,FHC
2001-02-27,0.9244699999999999,1.8383833333333333,Bush,FHC
2001-02-28,0.9239766666666667,1.8400566666666665,Bush,FHC
2001-03-01,0.9235266666666667,1.8419566666666667,Bush,FHC
2001-03-02,0.9234033333333332,1.8444066666666667,Bush,FHC
2001-03-05,0.9234533333333333,1.8465033333333334,Bush,FHC
2001-03-06,0.9230266666666667,1.8474933333333332,Bush,FHC
2001-03-07,0.92307,1.8497500000000002,Bush,FHC
2001-03-08,0.9236233333333334,1.8528166666666668,Bush,FHC
2001-03-09,0.9240533333333334,1.8564066666666668,Bush,FHC
2001-03-12,0.9243166666666667,1.85929,Bush,FHC
2001-03-13,0.9243333333333332,1.8620833333333335,Bush,FHC
2001-03-14,0.9239633333333334,1.8645066666666668,Bush,FHC
2001-03-15,0.9228233333333333,1.8653433333333331,Bush,FHC
2001-03-16,0.92129,1.8662833333333333,Bush,FHC
2001-03-19,0.9198599999999999,1.8676966666666668,Bush,FHC
2001-03-20,0.9188533333333333,1.8692633333333333,Bush,FHC
2001-03-21,0.9177366666666666,1.86996,Bush,FHC
2001-03-22,0.9166333333333333,1.8718766666666666,Bush,FHC
2001-03-23,0.9156166666666666,1.8748333333333334,Bush,FHC
2001-03-26,0.91444,1.8781433333333335,Bush,FHC
2001-03-27,0.9133633333333333,1.8805033333333334,Bush,FHC
2001-03-28,0.9123033333333334,1.8821733333333333,Bush,FHC
2001-03-29,0.91147,1.8847966666666667,Bush,FHC
2001-03-30,0.9105333333333333,1.88767,Bush,FHC
2001-04-02,0.9090633333333334,1.88905,Bush,FHC
2001-04-03,0.9083133333333334,1.8922933333333336,Bush,FHC
2001-04-04,0.9079333333333334,1.8963866666666669,Bush,FHC
2001-04-05,0.9078133333333334,1.9003066666666666,Bush,FHC
2001-04-06,0.9074000000000001,1.9026800000000001,Bush,FHC
2001-04-09,0.90711,1.9060866666666667,Bush,FHC
2001-04-10,0.9063833333333334,1.9082166666666667,Bush,FHC
2001-04-11,0.9050233333333334,1.90844,Bush,FHC
2001-04-12,0.9036233333333333,1.9088166666666666,Bush,FHC
2001-04-17,0.9017166666666667,1.9093766666666665,Bush,FHC
2001-04-18,0.89996,1.9109466666666668,Bush,FHC
2001-04-19,0.8984533333333334,1.9125699999999999,Bush,FHC
2001-04-20,0.8973933333333334,1.914983333333333,Bush,FHC
2001-04-23,0.8963599999999999,1.9188766666666666,Bush,FHC
2001-04-24,0.89508,1.9219366666666666,Bush,FHC
2001-04-25,0.8939966666666667,1.9264999999999999,Bush,FHC
2001-04-26,0.8933666666666668,1.93187,Bush,FHC
2001-04-27,0.8928366666666666,1.9359299999999997,Bush,FHC
2001-04-30,0.8922100000000001,1.9382333333333333,Bush,FHC
2001-05-02,0.8920766666666666,1.94017,Bush,FHC
2001-05-03,0.8917666666666667,1.94255,Bush,FHC
2001-05-04,0.8914966666666667,1.94469,Bush,FHC
2001-05-07,0.89126,1.9473899999999997,Bush,FHC
2001-05-08,0.8911833333333334,1.9495466666666665,Bush,FHC
2001-05-09,0.8908666666666668,1.95123,Bush,FHC
2001-05-10,0.8905833333333334,1.9533166666666666,Bush,FHC
2001-05-11,0.8899866666666667,1.9557433333333334,Bush,FHC
2001-05-14,0.8896033333333333,1.9597566666666668,Bush,FHC
2001-05-15,0.8893633333333334,1.9648666666666665,Bush,FHC
2001-05-16,0.88937,1.9702666666666666,Bush,FHC
2001-05-17,0.8895133333333333,1.9751566666666667,Bush,FHC
2001-05-18,0.8892866666666667,1.9785266666666665,Bush,FHC
2001-05-21,0.88836,1.9802133333333332,Bush,FHC
2001-05-22,0.8872433333333334,1.9818500000000001,Bush,FHC
2001-05-23,0.88606,1.9843166666666667,Bush,FHC
2001-05-24,0.88468,1.9865533333333332,Bush,FHC
2001-05-25,0.8835,1.98959,Bush,FHC
2001-05-28,0.8826466666666666,1.9929033333333335,Bush,FHC
2001-05-29,0.8816566666666666,1.9960466666666667,Bush,FHC
2001-05-30,0.88088,1.9986633333333335,Bush,FHC
2001-05-31,0.8798866666666666,2.0005433333333333,Bush,FHC
2001-06-01,0.8787233333333333,2.0035233333333333,Bush,FHC
2001-06-04,0.8771366666666667,2.0054600000000002,Bush,FHC
2001-06-05,0.8753466666666667,2.00568,Bush,FHC
2001-06-06,0.8739133333333332,2.00592,Bush,FHC
2001-06-07,0.87231,2.0052533333333336,Bush,FHC
2001-06-08,0.8704933333333333,2.0032533333333333,Bush,FHC
2001-06-11,0.86873,2.0026333333333333,Bush,FHC
2001-06-12,0.86739,2.0047033333333335,Bush,FHC
2001-06-13,0.8661733333333335,2.0079333333333333,Bush,FHC
2001-06-14,0.8648033333333334,2.0102366666666667,Bush,FHC
2001-06-15,0.86388,2.0144033333333335,Bush,FHC
2001-06-18,0.8627533333333334,2.017676666666667,Bush,FHC
2001-06-19,0.8617433333333333,2.022606666666667,Bush,FHC
2001-06-20,0.8606966666666666,2.0270433333333333,Bush,FHC
2001-06-21,0.8597033333333334,2.0302966666666666,Bush,FHC
2001-06-22,0.8588866666666667,2.03164,Bush,FHC
2001-06-25,0.8584266666666667,2.0309033333333333,Bush,FHC
2001-06-26,0.8579033333333332,2.0292233333333334,Bush,FHC
2001-06-27,0.8571966666666667,2.027503333333333,Bush,FHC
2001-06-28,0.8561833333333334,2.024526666666667,Bush,FHC
2001-06-29,0.8551933333333334,2.0227033333333333,Bush,FHC
2001-07-02,0.8541966666666667,2.020613333333333,Bush,FHC
2001-07-03,0.8535699999999999,2.0195933333333334,Bush,FHC
2001-07-04,0.85313,2.0192133333333335,Bush,FHC
2001-07-05,0.8525233333333333,2.01981,Bush,FHC
2001-07-06,0.8518333333333333,2.0215133333333335,Bush,FHC
2001-07-09,0.8514166666666667,2.024383333333333,Bush,FHC
2001-07-10,0.8513933333333334,2.02744,Bush,FHC
2001-07-11,0.85157,2.033166666666667,Bush,FHC
2001-07-12,0.8517633333333333,2.0400566666666666,Bush,FHC
2001-07-13,0.8519666666666666,2.04569,Bush,FHC
2001-07-16,0.8522,2.05195,Bush,FHC
2001-07-17,0.8523700000000001,2.057846666666667,Bush,FHC
2001-07-18,0.8526600000000001,2.06058,Bush,FHC
2001-07-19,0.8535166666666666,2.0665633333333333,Bush,FHC
2001-07-20,0.8545433333333334,2.0731033333333335,Bush,FHC
2001-07-23,0.85515,2.076966666666667,Bush,FHC
2001-07-24,0.8559300000000001,2.0798033333333334,Bush,FHC
2001-07-25,0.8567666666666667,2.08381,Bush,FHC
2001-07-26,0.8576733333333333,2.08737,Bush,FHC
2001-07-27,0.8580266666666667,2.0898333333333334,Bush,FHC
2001-07-30,0.8585933333333333,2.0924533333333333,Bush,FHC
2001-07-31,0.8592333333333333,2.09292,Bush,FHC
2001-08-01,0.8602466666666667,2.0952733333333335,Bush,FHC
2001-08-02,0.8610333333333333,2.0985233333333335,Bush,FHC
2001-08-03,0.86196,2.104303333333333,Bush,FHC
2001-08-06,0.86262,2.1119233333333334,Bush,FHC
2001-08-07,0.8631433333333334,2.1176566666666665,Bush,FHC
2001-08-08,0.8636133333333333,2.1223466666666666,Bush,FHC
2001-08-09,0.8647533333333333,2.1303966666666665,Bush,FHC
2001-08-10,0.8662733333333333,2.1388066666666665,Bush,FHC
2001-08-13,0.8680599999999999,2.1473633333333333,Bush,FHC
2001-08-14,0.8696300000000001,2.156503333333333,Bush,FHC
2001-08-15,0.8718333333333333,2.1667466666666666,Bush,FHC
2001-08-16,0.87424,2.17473,Bush,FHC
2001-08-17,0.8767533333333334,2.1818699999999995,Bush,FHC
2001-08-20,0.8790533333333334,2.1895233333333333,Bush,FHC
2001-08-21,0.8809966666666667,2.19641,Bush,FHC
2001-08-22,0.8830133333333332,2.2021266666666666,Bush,FHC
2001-08-23,0.8849266666666666,2.205656666666667,Bush,FHC
2001-08-24,0.8868233333333334,2.20977,Bush,FHC
2001-08-27,0.8885133333333334,2.2131866666666666,Bush,FHC
2001-08-28,0.8902666666666667,2.21709,Bush,FHC
2001-08-29,0.8919066666666666,2.2244266666666666,Bush,FHC
2001-08-30,0.8931466666666666,2.2282366666666666,Bush,FHC
2001-08-31,0.89442,2.23222,Bush,FHC
2001-09-03,0.89574,2.2389766666666664,Bush,FHC
2001-09-04,0.8966133333333333,2.2456166666666673,Bush,FHC
2001-09-05,0.8969400000000001,2.2490333333333328,Bush,FHC
2001-09-06,0.8972433333333333,2.2529366666666664,Bush,FHC
2001-09-07,0.8978566666666666,2.25755,Bush,FHC
2001-09-10,0.8988433333333333,2.2637799999999997,Bush,FHC
2001-09-11,0.89954,2.27052,Bush,FHC
2001-09-12,0.9003233333333333,2.2782533333333332,Bush,FHC
2001-09-13,0.90123,2.286166666666667,Bush,FHC
2001-09-14,0.9026066666666667,2.2959666666666667,Bush,FHC
2001-09-17,0.9041533333333333,2.3055466666666664,Bush,FHC
2001-09-18,0.9057799999999999,2.316043333333333,Bush,FHC
2001-09-19,0.90743,2.327446666666667,Bush,FHC
2001-09-20,0.9087833333333334,2.338153333333333,Bush,FHC
2001-09-21,0.9096633333333334,2.350493333333333,Bush,FHC
2001-09-24,0.91024,2.3632,Bush,FHC
2001-09-25,0.9109333333333333,2.3701866666666667,Bush,FHC
2001-09-26,0.9112833333333334,2.37733,Bush,FHC
2001-09-27,0.9114866666666667,2.38549,Bush,FHC
2001-09-28,0.9114633333333333,2.3906133333333335,Bush,FHC
2001-10-01,0.9113833333333333,2.395056666666667,Bush,FHC
2001-10-02,0.9115866666666667,2.400423333333334,Bush,FHC
2001-10-03,0.9115633333333334,2.40511,Bush,FHC
2001-10-04,0.9115800000000001,2.411596666666667,Bush,FHC
2001-10-05,0.9117999999999999,2.4184600000000005,Bush,FHC
2001-10-08,0.9122133333333333,2.4272500000000004,Bush,FHC
2001-10-09,0.9127166666666666,2.43509,Bush,FHC
2001-10-10,0.9127633333333335,2.4420066666666664,Bush,FHC
2001-10-11,0.9126533333333333,2.448606666666667,Bush,FHC
2001-10-12,0.91226,2.4551433333333335,Bush,FHC
2001-10-15,0.9123433333333334,2.4620400000000005,Bush,FHC
2001-10-16,0.9126166666666667,2.468443333333333,Bush,FHC
2001-10-17,0.9130533333333333,2.474076666666667,Bush,FHC
2001-10-18,0.9136233333333333,2.48051,Bush,FHC
2001-10-19,0.9138133333333334,2.48656,Bush,FHC
2001-10-22,0.9135533333333333,2.49028,Bush,FHC
2001-10-23,0.9132966666666668,2.49302,Bush,FHC
2001-10-24,0.9128466666666667,2.4937333333333336,Bush,FHC
2001-10-25,0.9122766666666667,2.4940399999999996,Bush,FHC
2001-10-26,0.9112500000000001,2.49228,Bush,FHC
2001-10-29,0.91037,2.4908966666666665,Bush,FHC
2001-10-30,0.90973,2.4908433333333333,Bush,FHC
2001-10-31,0.90901,2.4895766666666663,Bush,FHC
2001-11-01,0.90847,2.4870500000000004,Bush,FHC
2001-11-02,0.90799,2.481596666666667,Bush,FHC
2001-11-05,0.9073133333333333,2.474036666666667,Bush,FHC
2001-11-06,0.9065966666666667,2.4694866666666666,Bush,FHC
2001-11-07,0.9059133333333335,2.4645466666666667,Bush,FHC
2001-11-08,0.9051366666666667,2.457113333333333,Bush,FHC
2001-11-09,0.9044666666666666,2.4514166666666664,Bush,FHC
2001-11-12,0.9037799999999999,2.4457566666666666,Bush,FHC
2001-11-13,0.9026233333333332,2.438223333333333,Bush,FHC
2001-11-14,0.90127,2.4293366666666665,Bush,FHC
2001-11-15,0.9002966666666666,2.4211,Bush,FHC
2001-11-16,0.8992,2.41243,Bush,FHC
2001-11-19,0.8977966666666667,2.4003133333333335,Bush,FHC
2001-11-20,0.8965666666666667,2.3899966666666668,Bush,FHC
2001-11-21,0.8954166666666665,2.37981,Bush,FHC
2001-11-22,0.89447,2.3703666666666665,Bush,FHC
2001-11-23,0.8936533333333333,2.360313333333333,Bush,FHC
2001-11-26,0.8927233333333333,2.3492733333333335,Bush,FHC
2001-11-27,0.8918433333333333,2.33822,Bush,FHC
2001-11-28,0.8912066666666667,2.3296766666666664,Bush,FHC
2001-11-29,0.8907433333333332,2.3213566666666665,Bush,FHC
2001-11-30,0.8903733333333332,2.3136366666666666,Bush,FHC
2001-12-03,0.8902266666666667,2.3057933333333334,Bush,FHC
2001-12-04,0.8902766666666667,2.2975033333333332,Bush,FHC
2001-12-05,0.8902833333333333,2.2883799999999996,Bush,FHC
2001-12-06,0.8902833333333333,2.279416666666667,Bush,FHC
2001-12-07,0.8902833333333332,2.26954,Bush,FHC
2001-12-10,0.8897666666666667,2.2578766666666668,Bush,FHC
2001-12-11,0.8892466666666666,2.24521,Bush,FHC
2001-12-12,0.8889,2.2332433333333332,Bush,FHC
2001-12-13,0.8884933333333332,2.22357,Bush,FHC
2001-12-14,0.88836,2.2145433333333333,Bush,FHC
2001-12-17,0.8886533333333333,2.206616666666667,Bush,FHC
2001-12-18,0.8888233333333333,2.199473333333333,Bush,FHC
2001-12-19,0.88872,2.189786666666667,Bush,FHC
2001-12-20,0.8887233333333334,2.1825133333333335,Bush,FHC
2001-12-21,0.8887666666666667,2.1760499999999996,Bush,FHC
2001-12-24,0.8883633333333333,2.16901,Bush,FHC
2001-12-27,0.8883,2.1629266666666664,Bush,FHC
2001-12-28,0.8883333333333333,2.1570066666666667,Bush,FHC
2002-01-02,0.8890433333333333,2.1516966666666666,Bush,FHC
2002-01-03,0.88968,2.1458333333333335,Bush,FHC
2002-01-04,0.8902166666666667,2.1409033333333336,Bush,FHC
2002-01-07,0.8904866666666665,2.13614,Bush,FHC
2002-01-08,0.89088,2.131083333333333,Bush,FHC
2002-01-09,0.8913566666666667,2.12738,Bush,FHC
2002-01-10,0.8917366666666666,2.12446,Bush,FHC
2002-01-11,0.8920733333333334,2.12319,Bush,FHC
2002-01-14,0.8925366666666666,2.1227666666666667,Bush,FHC
2002-01-15,0.8928400000000001,2.120446666666667,Bush,FHC
2002-01-16,0.8926066666666668,2.1164833333333335,Bush,FHC
2002-01-17,0.8923433333333333,2.1105233333333335,Bush,FHC
2002-01-18,0.8919599999999999,2.1065233333333335,Bush,FHC
2002-01-21,0.8917533333333333,2.1044233333333335,Bush,FHC
2002-01-22,0.8914566666666667,2.101973333333333,Bush,FHC
2002-01-23,0.8913466666666667,2.0996133333333336,Bush,FHC
2002-01-24,0.8908666666666668,2.0987533333333332,Bush,FHC
2002-01-25,0.8902433333333334,2.09819,Bush,FHC
2002-01-28,0.8891433333333334,2.097786666666667,Bush,FHC
2002-01-29,0.8880966666666665,2.0974733333333333,Bush,FHC
2002-01-30,0.8869866666666667,2.09625,Bush,FHC
2002-01-31,0.8857233333333333,2.09423,Bush,FHC
2002-02-01,0.8843333333333334,2.09282,Bush,FHC
2002-02-04,0.8831066666666666,2.0921633333333336,Bush,FHC
2002-02-05,0.8821066666666667,2.09313,Bush,FHC
2002-02-06,0.8810766666666666,2.0936166666666667,Bush,FHC
2002-02-07,0.8801466666666666,2.0951566666666666,Bush,FHC
2002-02-08,0.8799533333333334,2.098463333333333,Bush,FHC
2002-02-11,0.8798566666666667,2.101973333333333,Bush,FHC
2002-02-12,0.8796566666666668,2.10543,Bush,FHC
2002-02-13,0.8786333333333334,2.1073833333333334,Bush,FHC
2002-02-14,0.87749,2.1086433333333336,Bush,FHC
2002-02-15,0.87666,2.110543333333333,Bush,FHC
2002-02-18,0.8760266666666667,2.11119,Bush,FHC
2002-02-19,0.8753033333333333,2.11215,Bush,FHC
2002-02-20,0.87471,2.1124199999999997,Bush,FHC
2002-02-21,0.8740166666666667,2.11184,Bush,FHC
2002-02-22,0.8734433333333332,2.11056,Bush,FHC
2002-02-25,0.8727666666666667,2.10899,Bush,FHC
2002-02-26,0.8719666666666667,2.1075299999999997,Bush,FHC
2002-02-27,0.8714066666666667,2.106263333333333,Bush,FHC
2002-02-28,0.8708466666666668,2.104233333333333,Bush,FHC
2002-03-01,0.87041,2.1029500000000003,Bush,FHC
2002-03-04,0.8697733333333333,2.1006533333333333,Bush,FHC
2002-03-05,0.8692799999999999,2.0982366666666667,Bush,FHC
2002-03-06,0.8687999999999999,2.0963233333333333,Bush,FHC
2002-03-07,0.86879,2.0950866666666665,Bush,FHC
2002-03-08,0.8692366666666665,2.0952666666666664,Bush,FHC
2002-03-11,0.86978,2.0943066666666668,Bush,FHC
2002-03-12,0.8701433333333334,2.0932333333333335,Bush,FHC
2002-03-13,0.8704500000000001,2.0909666666666666,Bush,FHC
2002-03-14,0.8710033333333332,2.089913333333333,Bush,FHC
2002-03-15,0.8717400000000001,2.09002,Bush,FHC
2002-03-18,0.8722333333333334,2.08881,Bush,FHC
2002-03-19,0.8727199999999999,2.0877933333333334,Bush,FHC
2002-03-20,0.87322,2.086516666666667,Bush,FHC
2002-03-21,0.87373,2.08481,Bush,FHC
2002-03-22,0.8739133333333332,2.0816266666666667,Bush,FHC
2002-03-25,0.8737966666666667,2.078876666666667,Bush,FHC
2002-03-26,0.8737433333333333,2.07586,Bush,FHC
2002-03-27,0.8737933333333333,2.072773333333333,Bush,FHC
2002-03-28,0.8738966666666667,2.0700433333333335,Bush,FHC
2002-04-02,0.8741666666666666,2.066733333333333,Bush,FHC
2002-04-03,0.8744599999999999,2.06369,Bush,FHC
2002-04-04,0.8748799999999999,2.06127,Bush,FHC
2002-04-05,0.8750233333333334,2.0577,Bush,FHC
2002-04-08,0.8752800000000001,2.0541533333333333,Bush,FHC
2002-04-09,0.8753333333333333,2.050273333333333,Bush,FHC
2002-04-10,0.87558,2.0471733333333333,Bush,FHC
2002-04-11,0.8759533333333333,2.0442933333333335,Bush,FHC
2002-04-12,0.8764666666666667,2.0425999999999997,Bush,FHC
2002-04-15,0.8769699999999999,2.0427500000000003,Bush,FHC
2002-04-16,0.8773833333333333,2.0425233333333335,Bush,FHC
2002-04-17,0.8781533333333333,2.0435,Bush,FHC
2002-04-18,0.8788633333333333,2.0452166666666667,Bush,FHC
2002-04-19,0.8794433333333334,2.0458366666666667,Bush,FHC
2002-04-22,0.8798366666666666,2.0457166666666664,Bush,FHC
2002-04-23,0.8800866666666667,2.0453333333333332,Bush,FHC
2002-04-24,0.88059,2.0471766666666666,Bush,FHC
2002-04-25,0.8813766666666666,2.0491333333333333,Bush,FHC
2002-04-26,0.8821666666666667,2.05165,Bush,FHC
2002-04-29,0.88295,2.0545133333333334,Bush,FHC
2002-04-30,0.8834666666666666,2.0557333333333334,Bush,FHC
2002-05-02,0.8842666666666666,2.0582833333333332,Bush,FHC
2002-05-03,0.8851133333333333,2.0619466666666666,Bush,FHC
2002-05-06,0.8862133333333334,2.0667666666666666,Bush,FHC
2002-05-07,0.88724,2.0713366666666664,Bush,FHC
2002-05-08,0.8882166666666667,2.0763366666666667,Bush,FHC
2002-05-09,0.8892233333333334,2.0808033333333333,Bush,FHC
2002-05-10,0.8904933333333334,2.08731,Bush,FHC
2002-05-13,0.8917333333333333,2.093793333333333,Bush,FHC
2002-05-14,0.8928600000000001,2.1022366666666668,Bush,FHC
2002-05-15,0.8936733333333334,2.11028,Bush,FHC
2002-05-16,0.8947433333333333,2.1192466666666667,Bush,FHC
2002-05-17,0.8958566666666667,2.12649,Bush,FHC
2002-05-20,0.8972433333333334,2.134913333333333,Bush,FHC
2002-05-21,0.8986933333333333,2.14441,Bush,FHC
2002-05-22,0.90035,2.15404,Bush,FHC
2002-05-23,0.9017333333333333,2.1646266666666665,Bush,FHC
2002-05-24,0.9030466666666667,2.1756033333333336,Bush,FHC
2002-05-27,0.9043366666666667,2.1855166666666666,Bush,FHC
2002-05-28,0.9058466666666667,2.19581,Bush,FHC
2002-05-29,0.90757,2.205903333333333,Bush,FHC
2002-05-30,0.90922,2.2158200000000003,Bush,FHC
2002-05-31,0.91086,2.225533333333333,Bush,FHC
2002-06-03,0.9122833333333333,2.2349266666666665,Bush,FHC
2002-06-04,0.9141266666666668,2.2460533333333337,Bush,FHC
2002-06-05,0.91579,2.2581800000000003,Bush,FHC
2002-06-06,0.9174366666666667,2.269626666666667,Bush,FHC
2002-06-07,0.9190466666666667,2.2829866666666665,Bush,FHC
2002-06-10,0.9206733333333333,2.295663333333333,Bush,FHC
2002-06-11,0.9219366666666666,2.306926666666667,Bush,FHC
2002-06-12,0.9234166666666667,2.3217633333333336,Bush,FHC
2002-06-13,0.9247,2.33653,Bush,FHC
2002-06-14,0.9260166666666667,2.35084,Bush,FHC
2002-06-17,0.9269566666666667,2.3628266666666664,Bush,FHC
2002-06-18,0.9281533333333333,2.3733266666666664,Bush,FHC
2002-06-19,0.9297300000000001,2.386306666666667,Bush,FHC
2002-06-20,0.9315,2.39926,Bush,FHC
2002-06-21,0.9332266666666666,2.41413,Bush,FHC
2002-06-24,0.9354366666666667,2.4315833333333337,Bush,FHC
2002-06-25,0.9376033333333333,2.4454800000000003,Bush,FHC
2002-06-26,0.94056,2.4633133333333332,Bush,FHC
2002-06-27,0.9428933333333335,2.4805800000000002,Bush,FHC
2002-06-28,0.9456366666666667,2.499213333333334,Bush,FHC
2002-07-01,0.9480066666666666,2.516646666666667,Bush,FHC
2002-07-02,0.95009,2.5354033333333335,Bush,FHC
2002-07-03,0.9518233333333334,2.55319,Bush,FHC
2002-07-04,0.9537466666666667,2.569,Bush,FHC
2002-07-05,0.9555366666666667,2.58445,Bush,FHC
2002-07-08,0.9576633333333333,2.601646666666667,Bush,FHC
2002-07-09,0.9599133333333334,2.6186433333333334,Bush,FHC
2002-07-10,0.96184,2.6342233333333334,Bush,FHC
2002-07-11,0.9633766666666667,2.6489166666666666,Bush,FHC
2002-07-12,0.9649966666666666,2.662463333333333,Bush,FHC
2002-07-15,0.9673666666666666,2.677626666666667,Bush,FHC
2002-07-16,0.9696733333333333,2.6936833333333334,Bush,FHC
2002-07-17,0.9719833333333334,2.70861,Bush,FHC
2002-07-18,0.9742233333333333,2.7243333333333335,Bush,FHC
2002-07-19,0.9765366666666666,2.7371833333333337,Bush,FHC
2002-07-22,0.9786266666666666,2.75039,Bush,FHC
2002-07-23,0.9802700000000001,2.7635533333333333,Bush,FHC
2002-07-24,0.9818133333333333,2.7742966666666664,Bush,FHC
2002-07-25,0.9838033333333333,2.78671,Bush,FHC
2002-07-26,0.98557,2.799676666666666,Bush,FHC
2002-07-29,0.9868866666666667,2.813066666666667,Bush,FHC
2002-07-30,0.9880566666666667,2.8356833333333338,Bush,FHC
2002-07-31,0.9887966666666667,2.8581099999999995,Bush,FHC
2002-08-01,0.9893566666666666,2.8840866666666667,Bush,FHC
2002-08-02,0.9901466666666666,2.8960733333333333,Bush,FHC
2002-08-05,0.9903299999999999,2.90227,Bush,FHC
2002-08-06,0.9902533333333333,2.914533333333333,Bush,FHC
2002-08-07,0.9895233333333333,2.9215533333333332,Bush,FHC
2002-08-08,0.9890666666666665,2.92119,Bush,FHC
2002-08-09,0.9882466666666667,2.9229866666666666,Bush,FHC
2002-08-12,0.9878033333333334,2.9292666666666665,Bush,FHC
2002-08-13,0.9876733333333333,2.937366666666667,Bush,FHC
2002-08-14,0.9879300000000001,2.94695,Bush,FHC
2002-08-15,0.9878866666666667,2.9580166666666665,Bush,FHC
2002-08-16,0.9882200000000001,2.9699633333333333,Bush,FHC
2002-08-19,0.9881233333333334,2.9776066666666665,Bush,FHC
2002-08-20,0.9876633333333333,2.98406,Bush,FHC
2002-08-21,0.9872099999999999,2.99117,Bush,FHC
2002-08-22,0.98699,2.998283333333333,Bush,FHC
2002-08-23,0.9864033333333333,3.00747,Bush,FHC
2002-08-26,0.9853266666666668,3.0146466666666667,Bush,FHC
2002-08-27,0.98415,3.0191766666666666,Bush,FHC
2002-08-28,0.9833566666666667,3.0257099999999997,Bush,FHC
2002-08-29,0.98264,3.0317366666666667,Bush,FHC
2002-08-30,0.9815966666666667,3.035146666666667,Bush,FHC
2002-09-02,0.9807133333333333,3.0373000000000006,Bush,FHC
2002-09-03,0.9807133333333333,3.0425366666666664,Bush,FHC
2002-09-04,0.98082,3.0486400000000002,Bush,FHC
2002-09-05,0.98069,3.0549466666666665,Bush,FHC
2002-09-06,0.98039,3.059403333333334,Bush,FHC
2002-09-09,0.9803,3.06371,Bush,FHC
2002-09-10,0.9800500000000001,3.0579033333333334,Bush,FHC
2002-09-11,0.9799366666666667,3.0507,Bush,FHC
2002-09-12,0.9799266666666667,3.039146666666667,Bush,FHC
2002-09-13,0.9797166666666667,3.0403433333333334,Bush,FHC
2002-09-16,0.9792066666666667,3.0437966666666663,Bush,FHC
2002-09-17,0.9790733333333334,3.04494,Bush,FHC
2002-09-18,0.9791633333333334,3.051216666666667,Bush,FHC
2002-09-19,0.9795866666666667,3.0675866666666662,Bush,FHC
2002-09-20,0.9797899999999999,3.0844466666666666,Bush,FHC
2002-09-23,0.97996,3.096433333333333,Bush,FHC
2002-09-24,0.9800566666666667,3.1100033333333332,Bush,FHC
2002-09-25,0.97977,3.128886666666667,Bush,FHC
2002-09-26,0.9798333333333333,3.14413,Bush,FHC
2002-09-27,0.97968,3.164563333333333,Bush,FHC
2002-09-30,0.9798833333333334,3.1924633333333334,Bush,FHC
2002-10-01,0.9801133333333333,3.21454,Bush,FHC
2002-10-02,0.9803566666666668,3.2320766666666665,Bush,FHC
2002-10-03,0.9807566666666666,3.2524266666666666,Bush,FHC
2002-10-04,0.9813166666666667,3.2725966666666664,Bush,FHC
2002-10-07,0.9816733333333333,3.2875666666666663,Bush,FHC
2002-10-08,0.98176,3.305703333333333,Bush,FHC
2002-10-09,0.98172,3.3270866666666667,Bush,FHC
2002-10-10,0.9818266666666666,3.35119,Bush,FHC
2002-10-11,0.9819066666666667,3.380053333333333,Bush,FHC
2002-10-14,0.9820800000000001,3.4069666666666665,Bush,FHC
2002-10-15,0.9817466666666667,3.4330533333333335,Bush,FHC
2002-10-16,0.9813333333333334,3.4556766666666667,Bush,FHC
2002-10-17,0.9806266666666666,3.4793533333333335,Bush,FHC
2002-10-18,0.9800166666666666,3.502383333333333,Bush,FHC
2002-10-21,0.9798633333333334,3.525116666666667,Bush,FHC
2002-10-22,0.9798899999999999,3.5534266666666667,Bush,FHC
2002-10-23,0.9799766666666667,3.5783,Bush,FHC
2002-10-24,0.9799133333333334,3.6042666666666667,Bush,FHC
2002-10-25,0.9797566666666666,3.62504,Bush,FHC
2002-10-28,0.9799633333333334,3.64593,Bush,FHC
2002-10-29,0.9805333333333334,3.668496666666667,Bush,FHC
2002-10-30,0.9808666666666667,3.6849533333333335,Bush,FHC
2002-10-31,0.9810333333333332,3.695803333333333,Bush,FHC
2002-11-01,0.9816466666666667,3.7042999999999995,Bush,FHC
2002-11-04,0.9820233333333334,3.7105866666666665,Bush,FHC
2002-11-05,0.9826766666666666,3.7133499999999997,Bush,FHC
2002-11-06,0.98329,3.7095,Bush,FHC
2002-11-07,0.9840133333333334,3.710583333333333,Bush,FHC
2002-11-08,0.9851066666666667,3.7043233333333334,Bush,FHC
2002-11-11,0.9859933333333333,3.6923833333333334,Bush,FHC
2002-11-12,0.9867266666666666,3.687476666666667,Bush,FHC
2002-11-13,0.9875033333333333,3.690803333333333,Bush,FHC
2002-11-14,0.9881866666666668,3.69389,Bush,FHC
